customer_id,is_user,age,contract_type,device_os,uses_selfservice,monthly_spend,support_calls,data_volume_gb
CUST00451,1,41,Young,Android,1,45.13,1,0.21
CUST00452,1,26,Young,Android,0,29.24,1,15.73
CUST00453,1,38,Prepaid,iOS,0,49.9,2,4.73
CUST00454,1,29,Young,iOS,1,26.71,1,4.66
CUST00455,1,27,Postpaid,Android,1,39.66,1,8.85
CUST00456,1,33,Postpaid,Unknown,0,49.78,1,8.3
CUST00457,1,25,Postpaid,Android,0,46.94,0,2.47
CUST00458,1,29,Postpaid,Android,1,29.87,1,22.96
CUST00459,1,24,Postpaid,iOS,1,57.96,0,34.34
CUST00460,1,49,Family,Android,1,41.3,0,5.97
CUST00461,1,34,Postpaid,Android,1,51.14,3,6.59
CUST00462,1,28,Postpaid,Android,1,62.94,2,6.47
CUST00463,1,35,Prepaid,Android,0,56.76,0,5.32
CUST00464,1,33,Postpaid,Android,1,56.8,1,23.23
CUST00465,1,32,Postpaid,Android,1,42.89,1,2.25
CUST00466,1,38,Postpaid,Android,0,51.91,1,0.91
CUST00467,1,40,Postpaid,Unknown,0,43.2,0,21.22
CUST00468,1,29,Postpaid,Unknown,0,21.86,1,1.92
CUST00469,1,29,Prepaid,Android,0,44.54,1,11.06
CUST00470,1,31,Prepaid,iOS,1,43.85,2,1.82
CUST00471,1,15,Postpaid,Android,0,48.76,1,25.79
CUST00472,1,21,Postpaid,Android,0,38.08,1,12.53
CUST00473,1,44,Postpaid,Android,1,28.58,1,20.08
CUST00474,1,47,Prepaid,Unknown,1,49.85,0,24.13
CUST00475,1,32,Postpaid,iOS,1,20.3,1,0.71
CUST00476,1,38,Postpaid,Android,0,61.88,2,4.54
CUST00477,1,36,Prepaid,Android,1,36.53,0,8.36
CUST00478,1,58,Postpaid,Android,1,43.68,0,12.97
CUST00479,1,42,Postpaid,Android,1,48.38,3,2.21
CUST00480,1,32,Postpaid,Android,1,48.86,1,19.68
CUST00481,1,26,Family,Android,1,18.87,1,2.0
CUST00482,1,21,Young,iOS,1,52.36,2,16.09
CUST00483,1,35,Prepaid,Android,0,44.55,2,5.75
CUST00484,1,27,Postpaid,iOS,1,30.47,0,5.8
CUST00485,1,22,Prepaid,iOS,1,28.75,3,3.75
CUST00486,1,28,Family,Android,1,34.99,0,0.87
CUST00487,1,25,Family,iOS,1,20.52,0,3.41
CUST00488,1,47,Postpaid,iOS,1,65.83,0,4.45
CUST00489,1,41,Young,Android,1,62.29,2,5.22
CUST00490,1,33,Postpaid,Android,1,46.78,2,10.75
CUST00491,1,45,Postpaid,iOS,1,36.65,2,3.47
CUST00492,1,34,Prepaid,Android,1,37.04,1,4.17
CUST00493,1,27,Postpaid,Android,1,51.37,0,18.92
CUST00494,1,46,Family,Android,1,66.37,0,11.17
CUST00495,1,38,Postpaid,iOS,1,31.44,1,0.18
CUST00496,1,25,Prepaid,iOS,1,23.24,2,13.37
CUST00497,1,32,Family,iOS,0,63.21,1,36.8
CUST00498,1,26,Family,Android,0,13.19,1,22.48
CUST00499,1,22,Postpaid,Android,1,24.87,3,14.46
CUST00500,1,41,Postpaid,Android,1,36.3,1,7.94
CUST00501,1,49,Prepaid,iOS,1,16.59,1,2.61
CUST00502,1,22,Postpaid,Android,1,56.68,0,8.5
CUST00503,1,38,Family,Android,0,52.85,2,9.52
CUST00504,1,28,Family,Android,0,31.38,1,2.65
CUST00505,1,30,Postpaid,Android,0,59.19,3,2.36
CUST00506,1,29,Postpaid,iOS,0,61.74,1,4.05
CUST00507,1,27,Postpaid,iOS,0,38.3,2,8.2
CUST00508,1,34,Family,Unknown,1,33.24,0,2.77
CUST00509,1,27,Postpaid,Android,1,73.89,1,6.49
CUST00510,1,36,Postpaid,iOS,0,50.82,3,18.36
CUST00511,1,33,Postpaid,iOS,1,43.84,0,2.8
CUST00512,1,32,Prepaid,Android,1,60.45,1,27.04
CUST00513,1,26,Postpaid,Unknown,1,44.53,2,5.13
CUST00514,1,29,Postpaid,Android,0,32.42,2,0.85
CUST00515,1,40,Family,iOS,1,41.2,0,0.45
CUST00516,1,38,Family,iOS,1,55.58,2,3.31
CUST00517,1,26,Prepaid,iOS,0,10.12,1,2.4
CUST00518,1,34,Postpaid,Android,0,35.68,0,14.85
CUST00519,1,40,Postpaid,Android,0,60.75,1,10.7
CUST00520,1,20,Prepaid,Android,1,32.32,2,17.27
CUST00521,1,38,Postpaid,Android,1,63.19,0,7.12
CUST00522,1,28,Family,iOS,0,61.22,1,4.57
CUST00523,1,38,Prepaid,iOS,1,39.02,1,2.52
CUST00524,1,27,Postpaid,iOS,1,31.47,1,7.0
CUST00525,1,19,Family,Android,1,35.69,1,7.7
CUST00526,1,20,Family,iOS,1,79.97,2,3.99
CUST00527,1,34,Postpaid,iOS,1,68.12,0,22.07
CUST00528,1,36,Prepaid,iOS,1,41.88,0,8.17
CUST00529,1,26,Postpaid,Android,1,30.88,0,14.54
CUST00530,1,39,Postpaid,Android,0,41.76,0,7.75
CUST00531,1,20,Postpaid,Android,1,43.66,1,3.04
CUST00532,1,33,Prepaid,iOS,1,21.35,0,10.67
CUST00533,1,24,Family,iOS,1,41.2,4,2.09
CUST00534,1,28,Prepaid,Unknown,1,59.84,0,7.26
CUST00535,1,34,Postpaid,Android,0,13.01,1,4.12
CUST00536,1,27,Prepaid,Android,1,52.4,0,1.3
CUST00537,1,30,Postpaid,iOS,0,60.62,1,4.27
CUST00538,1,42,Young,iOS,1,31.59,4,2.97
CUST00539,1,29,Postpaid,iOS,1,65.41,1,0.95
CUST00540,1,40,Postpaid,iOS,1,29.64,1,13.89
CUST00541,1,24,Postpaid,Android,1,46.62,2,5.52
CUST00542,1,38,Prepaid,iOS,1,35.4,0,3.4
CUST00543,1,45,Postpaid,iOS,1,35.4,0,5.63
CUST00544,1,14,Prepaid,Android,1,30.74,1,11.24
CUST00545,1,27,Postpaid,Android,0,50.48,2,0.15
CUST00546,1,38,Postpaid,Android,0,52.73,1,6.33
CUST00547,1,32,Postpaid,Android,1,39.03,0,5.22
CUST00548,1,36,Family,iOS,1,19.6,2,17.88
CUST00549,1,29,Family,Android,1,46.05,0,6.49
CUST00550,1,34,Postpaid,Android,0,46.33,0,1.18
CUST00551,1,32,Postpaid,Android,1,36.75,0,3.94
CUST00552,1,43,Postpaid,Android,1,68.01,0,7.76
CUST00553,1,36,Prepaid,Android,1,16.54,2,0.38
CUST00554,1,36,Postpaid,iOS,1,6.74,1,17.28
CUST00555,1,30,Family,Android,1,29.04,1,0.56
CUST00556,1,30,Family,Android,1,50.66,1,0.25
CUST00557,1,30,Postpaid,Android,0,24.16,0,0.02
CUST00558,1,37,Postpaid,Android,0,25.29,1,9.21
CUST00559,1,30,Young,Android,1,54.27,0,4.87
CUST00560,1,36,Young,Android,1,46.94,0,0.87
CUST00561,1,50,Postpaid,iOS,1,45.66,1,15.52
CUST00562,1,40,Postpaid,iOS,0,51.72,2,1.81
CUST00563,1,31,Postpaid,Android,0,33.62,1,3.16
CUST00564,1,43,Postpaid,Android,1,34.32,1,1.57
CUST00565,1,30,Postpaid,Unknown,1,52.15,1,20.91
CUST00566,1,17,Postpaid,iOS,1,19.83,0,11.35
CUST00567,1,25,Prepaid,Android,1,7.86,2,10.3
CUST00568,1,19,Postpaid,iOS,1,33.5,0,0.36
CUST00569,1,31,Postpaid,iOS,0,53.96,0,5.92
CUST00570,1,34,Postpaid,iOS,1,43.83,0,6.85
CUST00571,1,47,Young,Android,1,52.86,1,3.86
CUST00572,1,36,Young,Android,0,9.76,1,3.11
CUST00573,1,32,Postpaid,Android,1,44.73,0,15.28
CUST00574,1,40,Postpaid,iOS,0,49.81,0,0.19
CUST00575,1,16,Family,iOS,1,19.74,0,7.85
CUST00576,1,35,Postpaid,Android,0,52.93,2,4.01
CUST00577,1,40,Postpaid,iOS,1,38.33,4,8.77
CUST00578,1,22,Postpaid,iOS,1,86.07,1,1.76
CUST00579,1,43,Postpaid,Unknown,1,7.34,0,2.18
CUST00580,1,36,Postpaid,iOS,1,60.54,2,7.07
CUST00581,1,30,Family,Unknown,1,34.09,1,31.27
CUST00582,1,39,Prepaid,Android,0,15.74,2,29.41
CUST00583,1,52,Postpaid,iOS,0,32.1,1,2.29
CUST00584,1,35,Family,iOS,1,44.16,0,0.86
CUST00585,1,35,Postpaid,Android,1,55.56,1,7.14
CUST00586,1,30,Postpaid,Android,0,65.83,1,4.36
CUST00587,1,27,Prepaid,Unknown,0,61.33,0,11.47
CUST00588,1,40,Prepaid,Android,1,25.52,3,6.01
CUST00589,1,27,Postpaid,iOS,0,56.95,4,5.72
CUST00590,1,34,Postpaid,Android,1,45.87,0,8.32
CUST00591,1,30,Prepaid,Android,1,30.18,0,1.08
CUST00592,1,37,Prepaid,Android,1,36.82,3,9.04
CUST00593,1,36,Prepaid,Android,0,29.35,1,5.36
CUST00594,1,42,Postpaid,iOS,1,40.56,1,13.72
CUST00595,1,29,Postpaid,Android,1,29.06,1,1.19
CUST00596,1,31,Postpaid,Android,1,24.58,1,2.86
CUST00597,1,26,Postpaid,Android,1,47.19,2,24.01
CUST00598,1,30,Family,Android,1,49.43,0,6.44
CUST00599,1,37,Postpaid,Android,1,37.19,0,21.19
CUST00600,1,40,Postpaid,iOS,1,60.51,1,9.34
CUST00601,1,26,Prepaid,Android,1,36.09,0,20.88
CUST00602,1,40,Postpaid,Android,0,35.46,1,3.06
CUST00603,1,44,Postpaid,Android,1,49.91,0,0.76
CUST00604,1,37,Young,Android,0,38.01,0,12.97
CUST00605,1,49,Young,Android,1,41.27,2,13.06
CUST00606,1,27,Prepaid,Android,1,5.0,0,7.72
CUST00607,1,24,Postpaid,iOS,1,40.25,1,6.93
CUST00608,1,19,Prepaid,iOS,1,12.59,2,19.71
CUST00609,1,45,Prepaid,iOS,1,21.69,1,1.55
CUST00610,1,39,Postpaid,Android,0,19.97,0,7.67
CUST00611,1,33,Postpaid,Android,0,24.36,2,0.41
CUST00612,1,36,Young,Android,1,31.77,0,1.21
CUST00613,1,24,Postpaid,iOS,1,32.7,1,4.6
CUST00614,1,53,Prepaid,Unknown,0,49.96,2,13.77
CUST00615,1,35,Postpaid,Android,1,43.34,1,10.57
CUST00616,1,34,Postpaid,Android,1,11.48,0,29.22
CUST00617,1,39,Postpaid,iOS,0,41.25,0,0.37
CUST00618,1,37,Young,iOS,0,44.77,0,3.84
CUST00619,1,35,Postpaid,iOS,1,35.07,0,1.38
CUST00620,1,27,Prepaid,iOS,1,39.09,2,0.3
CUST00621,1,37,Prepaid,Unknown,1,42.85,5,2.46
CUST00622,1,49,Prepaid,Android,0,51.47,0,2.24
CUST00623,1,44,Family,iOS,0,16.38,2,4.36
CUST00624,1,46,Prepaid,Unknown,1,36.34,1,1.21
CUST00625,1,29,Postpaid,iOS,0,62.63,1,5.36
CUST00626,1,26,Family,Android,0,61.25,4,20.22
CUST00627,1,32,Prepaid,Android,1,52.76,1,11.03
CUST00628,1,34,Postpaid,Android,0,48.05,1,14.77
CUST00629,1,42,Postpaid,Android,1,64.82,1,13.07
CUST00630,1,20,Young,iOS,1,68.77,1,3.95
CUST00631,1,46,Postpaid,Android,1,38.06,2,9.87
CUST00632,1,32,Prepaid,Android,0,25.46,1,11.23
CUST00633,1,30,Postpaid,iOS,1,35.95,1,1.84
CUST00634,1,25,Postpaid,Android,1,86.45,1,15.74
CUST00635,1,20,Prepaid,Android,0,16.46,0,4.9
CUST00636,1,40,Postpaid,Android,1,32.94,1,0.13
CUST00637,1,34,Postpaid,iOS,0,18.81,3,8.25
CUST00638,1,23,Prepaid,Android,1,41.87,1,9.03
CUST00639,1,23,Postpaid,iOS,1,21.96,0,6.42
CUST00640,1,31,Prepaid,Android,1,38.37,1,1.91
CUST00641,1,47,Young,iOS,0,10.75,1,5.27
CUST00642,1,31,Prepaid,Android,1,49.26,0,4.09
CUST00643,1,21,Postpaid,Android,1,58.34,0,29.41
CUST00644,1,32,Postpaid,Android,0,34.24,1,13.93
CUST00645,1,31,Prepaid,Android,1,37.97,1,11.48
CUST00646,1,12,Family,Android,0,37.55,3,1.6
CUST00647,1,33,Young,Android,0,42.71,0,3.22
CUST00648,1,32,Young,Android,1,39.43,1,3.82
CUST00649,1,39,Postpaid,Android,1,51.52,0,5.43
CUST00650,1,48,Postpaid,Android,1,58.5,1,0.25
CUST00651,1,43,Postpaid,Android,1,27.79,0,7.19
CUST00652,1,31,Postpaid,iOS,0,35.36,2,3.54
CUST00653,1,25,Postpaid,iOS,0,53.52,1,6.6
CUST00654,1,54,Family,Android,1,18.67,0,0.07
CUST00655,1,34,Postpaid,Android,1,10.44,0,3.1
CUST00656,1,34,Postpaid,Unknown,1,43.39,0,11.71
CUST00657,1,33,Postpaid,Android,1,47.45,2,5.56
CUST00658,1,35,Family,Unknown,1,29.17,1,12.44
CUST00659,1,32,Prepaid,Android,1,31.32,0,9.6
CUST00660,1,29,Prepaid,iOS,1,28.6,0,15.44
CUST00661,1,29,Family,Android,1,27.0,3,0.06
CUST00662,1,33,Postpaid,iOS,0,50.4,2,2.42
CUST00663,1,29,Prepaid,Android,1,22.29,1,6.37
CUST00664,1,28,Postpaid,iOS,0,36.02,0,22.64
CUST00665,1,34,Postpaid,Android,1,26.42,0,9.11
CUST00666,1,31,Young,Android,0,18.17,2,4.88
CUST00667,1,46,Prepaid,iOS,1,53.05,1,1.12
CUST00668,1,12,Postpaid,Android,0,32.2,1,5.44
CUST00669,1,42,Postpaid,iOS,0,42.83,1,4.65
CUST00670,1,43,Prepaid,Android,1,17.38,1,12.06
CUST00671,1,17,Postpaid,iOS,1,28.87,3,4.27
CUST00672,1,31,Postpaid,Android,0,51.34,0,3.07
CUST00673,1,31,Postpaid,Unknown,0,78.81,0,0.75
CUST00674,1,22,Postpaid,Unknown,0,10.36,1,0.38
CUST00675,1,27,Young,Android,0,36.98,2,4.63
CUST00676,1,25,Postpaid,iOS,1,46.18,0,3.41
CUST00677,1,48,Postpaid,iOS,1,30.76,0,6.48
CUST00678,1,41,Prepaid,Android,1,52.74,3,9.96
CUST00679,1,44,Young,iOS,0,27.0,0,0.33
CUST00680,1,39,Postpaid,Android,1,42.31,0,5.48
CUST00681,1,24,Postpaid,iOS,1,32.17,2,15.84
CUST00682,1,29,Postpaid,Android,0,58.29,0,4.86
CUST00683,1,37,Prepaid,Android,0,29.85,2,5.89
CUST00684,1,24,Prepaid,Android,1,34.72,1,5.34
CUST00685,1,39,Young,Android,1,54.19,1,3.95
CUST00686,1,32,Family,iOS,1,24.58,0,0.93
CUST00687,1,31,Prepaid,Unknown,1,41.03,0,1.08
CUST00688,1,39,Prepaid,Android,0,12.66,0,1.58
CUST00689,1,37,Postpaid,Android,1,23.68,1,12.58
CUST00690,1,31,Postpaid,iOS,0,45.73,1,2.58
CUST00691,1,43,Family,Android,0,25.14,0,23.67
CUST00692,1,25,Postpaid,Android,1,31.83,0,13.29
CUST00693,1,38,Postpaid,Android,1,47.4,2,9.23
CUST00694,1,38,Prepaid,Android,1,31.31,1,10.19
CUST00695,1,31,Postpaid,Android,1,52.34,0,0.39
CUST00696,1,36,Prepaid,iOS,1,43.23,1,6.72
CUST00697,1,23,Prepaid,Android,0,46.54,0,22.65
CUST00698,1,41,Postpaid,iOS,1,58.61,0,0.32
CUST00699,1,32,Young,Android,0,44.8,1,2.75
CUST00700,1,29,Postpaid,Android,1,63.08,0,0.42
CUST00701,1,42,Postpaid,iOS,1,53.67,2,6.75
CUST00702,1,28,Prepaid,Android,0,32.15,2,0.99
CUST00703,1,22,Prepaid,Android,1,59.4,1,5.22
CUST00704,1,21,Prepaid,iOS,1,43.96,0,10.18
CUST00705,1,38,Postpaid,Android,1,34.08,1,1.44
CUST00706,1,23,Prepaid,iOS,1,44.18,1,11.26
CUST00707,1,48,Postpaid,Android,0,56.68,1,0.5
CUST00708,1,17,Family,iOS,1,46.83,1,1.3
CUST00709,1,47,Postpaid,Android,1,67.34,2,2.63
CUST00710,1,35,Prepaid,Android,1,56.3,1,12.72
CUST00711,1,33,Postpaid,Unknown,0,47.85,0,15.18
CUST00712,1,29,Postpaid,iOS,1,24.61,0,1.99
CUST00713,1,37,Postpaid,Android,1,37.3,0,0.81
CUST00714,1,33,Young,Android,1,41.07,1,15.07
CUST00715,1,42,Prepaid,Android,1,50.45,0,8.38
CUST00716,1,34,Family,iOS,1,49.56,0,1.37
CUST00717,1,35,Postpaid,iOS,1,42.54,3,6.53
CUST00718,1,31,Postpaid,iOS,1,41.81,1,16.47
CUST00719,1,33,Postpaid,Android,1,50.81,0,0.58
CUST00720,1,36,Young,iOS,1,27.12,2,0.7
CUST00721,1,20,Postpaid,Android,0,65.43,1,2.56
CUST00722,1,23,Young,Android,0,9.29,1,8.45
CUST00723,1,39,Family,Android,1,61.83,0,1.57
CUST00724,1,35,Family,Unknown,1,39.32,3,13.56
CUST00725,1,32,Prepaid,iOS,1,55.04,1,11.1
CUST00726,1,34,Prepaid,Android,0,45.46,0,6.59
CUST00727,1,36,Prepaid,iOS,1,45.19,1,0.99
CUST00728,1,29,Postpaid,iOS,0,48.31,0,35.53
CUST00729,1,27,Prepaid,Android,1,52.14,1,5.39
CUST00730,1,35,Postpaid,Android,1,35.07,1,4.81
CUST00731,1,26,Postpaid,Unknown,0,55.52,2,43.35
CUST00732,1,37,Postpaid,iOS,0,23.73,0,15.95
CUST00733,1,20,Postpaid,Android,0,39.92,0,4.88
CUST00734,1,42,Postpaid,Android,1,52.54,1,4.34
CUST00735,1,37,Postpaid,Android,1,54.93,0,0.81
CUST00736,1,36,Prepaid,Android,1,46.91,3,20.89
CUST00737,1,41,Postpaid,Unknown,1,34.1,1,14.85
CUST00738,1,47,Prepaid,Android,1,53.45,0,2.97
CUST00739,1,42,Postpaid,iOS,1,29.96,2,11.2
CUST00740,1,19,Prepaid,Android,1,66.27,2,11.51
CUST00741,1,23,Prepaid,Android,1,38.73,3,2.07
CUST00742,1,29,Prepaid,Android,0,16.91,2,7.61
CUST00743,1,34,Prepaid,iOS,0,22.08,0,2.36
CUST00744,1,38,Postpaid,Android,1,40.65,0,12.48
CUST00745,1,28,Prepaid,iOS,1,42.1,1,1.34
CUST00746,1,35,Postpaid,Android,1,69.54,0,8.84
CUST00747,1,27,Postpaid,Android,0,24.42,0,3.16
CUST00748,1,29,Prepaid,Android,1,40.59,0,0.29
CUST00749,1,22,Postpaid,Android,0,24.11,1,1.06
CUST00750,1,26,Prepaid,iOS,0,32.61,0,8.51
CUST00751,1,23,Prepaid,Android,1,65.26,2,2.19
CUST00752,1,26,Postpaid,iOS,1,22.95,0,7.98
CUST00753,1,42,Postpaid,Android,0,48.81,1,4.29
CUST00754,1,26,Postpaid,Android,1,45.89,1,9.44
CUST00755,1,55,Family,Android,1,39.64,0,5.43
CUST00756,1,37,Prepaid,Android,0,47.79,0,2.95
CUST00757,1,35,Postpaid,iOS,1,22.6,0,1.26
CUST00758,1,27,Postpaid,iOS,0,64.84,6,3.34
CUST00759,1,39,Prepaid,Android,0,68.87,0,8.06
CUST00760,1,29,Young,Android,0,40.71,1,10.79
CUST00761,1,34,Postpaid,iOS,1,76.35,3,1.4
CUST00762,1,54,Postpaid,iOS,1,34.01,2,8.73
CUST00763,1,33,Young,iOS,1,46.01,2,1.58
CUST00764,1,43,Postpaid,Android,0,61.48,1,2.01
CUST00765,1,28,Postpaid,Android,0,33.11,1,6.06
CUST00766,1,33,Family,Unknown,1,19.28,0,2.73
CUST00767,1,48,Prepaid,iOS,1,15.82,1,8.67
CUST00768,1,28,Postpaid,Android,1,70.91,1,24.95
CUST00769,1,48,Postpaid,iOS,0,32.06,3,1.29
CUST00770,1,39,Postpaid,iOS,0,37.21,1,6.76
CUST00771,1,29,Postpaid,Android,0,23.31,0,20.54
CUST00772,1,39,Young,Android,0,54.23,0,1.55
CUST00773,1,41,Postpaid,Android,0,28.28,1,3.66
CUST00774,1,38,Prepaid,Android,0,32.63,1,1.06
CUST00775,1,21,Family,iOS,1,44.49,1,8.22
CUST00776,1,28,Postpaid,Android,1,24.04,1,8.85
CUST00777,1,32,Postpaid,iOS,0,37.32,1,8.73
CUST00778,1,33,Prepaid,Unknown,1,61.03,0,6.25
CUST00779,1,38,Family,Android,1,46.42,1,10.97
CUST00780,1,35,Young,Android,1,41.96,0,0.29
CUST00781,1,23,Postpaid,iOS,1,43.22,2,25.27
CUST00782,1,37,Prepaid,iOS,1,34.16,0,2.01
CUST00783,1,38,Prepaid,iOS,1,69.94,0,1.04
CUST00784,1,38,Family,Android,1,27.82,1,22.66
CUST00785,1,42,Postpaid,Android,1,43.16,1,14.2
CUST00786,1,40,Prepaid,Android,1,41.73,1,11.58
CUST00787,1,37,Young,Unknown,0,55.13,2,0.89
CUST00788,1,33,Postpaid,Android,1,56.55,0,13.18
CUST00789,1,20,Postpaid,iOS,1,39.52,1,7.51
CUST00790,1,37,Postpaid,Android,1,44.36,0,10.53
CUST00791,1,35,Postpaid,Unknown,1,44.93,3,30.56
CUST00792,1,36,Postpaid,iOS,1,5.92,0,1.73
CUST00793,1,23,Family,Android,0,16.17,0,5.62
CUST00794,1,25,Postpaid,iOS,0,30.92,1,11.2
CUST00795,1,42,Postpaid,Android,1,31.58,1,4.55
CUST00796,1,33,Prepaid,Android,1,22.01,0,0.45
CUST00797,1,39,Postpaid,Android,1,51.24,3,0.95
CUST00798,1,34,Postpaid,Android,0,40.03,1,7.37
CUST00799,1,34,Prepaid,Android,0,36.78,0,2.68
CUST00800,1,41,Young,iOS,1,21.16,1,1.19
CUST00801,1,29,Prepaid,iOS,1,39.33,0,3.32
CUST00802,1,34,Prepaid,Android,0,5.0,0,1.79
CUST00803,1,30,Postpaid,iOS,0,37.56,1,0.19
CUST00804,1,30,Family,iOS,1,40.95,0,1.32
CUST00805,1,31,Postpaid,Unknown,0,43.63,1,17.17
CUST00806,1,35,Prepaid,iOS,1,16.54,2,0.1
CUST00807,1,30,Postpaid,Android,1,43.37,1,11.89
CUST00808,1,44,Family,Android,0,24.38,1,11.2
CUST00809,1,26,Prepaid,iOS,1,27.81,2,6.65
CUST00810,1,32,Prepaid,Android,0,50.77,1,1.87
CUST00811,1,30,Postpaid,Android,1,70.21,1,16.83
CUST00812,1,45,Postpaid,Android,1,40.77,1,5.16
CUST00813,1,35,Prepaid,Android,1,27.74,2,1.52
CUST00814,1,42,Prepaid,Android,1,42.83,2,4.48
CUST00815,1,22,Postpaid,Android,1,54.09,0,1.73
CUST00816,1,36,Family,Android,0,49.31,1,3.77
CUST00817,1,41,Young,iOS,1,81.15,1,5.49
CUST00818,1,34,Postpaid,Android,0,29.27,0,3.57
CUST00819,1,42,Young,Android,1,43.78,2,8.56
CUST00820,1,29,Prepaid,Android,0,63.23,1,21.98
CUST00821,1,45,Postpaid,Android,1,62.29,2,3.42
CUST00822,1,52,Postpaid,Android,1,10.75,0,3.52
CUST00823,1,31,Prepaid,Android,1,39.95,0,10.72
CUST00824,1,30,Prepaid,Android,1,62.27,0,6.05
CUST00825,1,45,Postpaid,iOS,1,83.36,0,4.48
CUST00826,1,46,Prepaid,Android,1,50.56,1,13.45
CUST00827,1,29,Prepaid,Android,0,34.48,2,17.73
CUST00828,1,30,Prepaid,Android,0,24.86,1,7.14
CUST00829,1,31,Postpaid,iOS,0,73.28,1,1.64
CUST00830,1,23,Young,iOS,1,50.93,1,5.02
CUST00831,1,26,Postpaid,iOS,0,27.28,2,5.62
CUST00832,1,25,Postpaid,Android,0,36.95,0,4.53
CUST00833,1,27,Postpaid,Android,1,44.65,0,2.44
CUST00834,1,33,Postpaid,Android,1,48.16,1,5.11
CUST00835,1,35,Young,iOS,1,26.51,0,4.73
CUST00836,1,46,Postpaid,Android,1,30.79,2,1.88
CUST00837,1,26,Prepaid,Unknown,1,15.21,1,18.7
CUST00838,1,41,Postpaid,iOS,1,55.6,0,17.33
CUST00839,1,32,Postpaid,iOS,0,34.88,3,11.4
CUST00840,1,33,Family,Android,1,46.99,1,4.1
CUST00841,1,39,Prepaid,iOS,1,61.33,0,3.7
CUST00842,1,25,Postpaid,Android,0,43.3,1,10.08
CUST00843,1,37,Prepaid,Android,0,38.31,1,7.49
CUST00844,1,35,Postpaid,Android,0,42.91,0,7.34
CUST00845,1,37,Postpaid,iOS,1,40.95,1,1.06
CUST00846,1,36,Prepaid,Android,1,58.69,1,7.7
CUST00847,1,53,Prepaid,Android,1,44.66,2,18.57
CUST00848,1,28,Postpaid,Android,1,31.83,1,0.72
CUST00849,1,29,Family,iOS,1,55.72,1,3.31
CUST00850,1,29,Prepaid,iOS,1,58.46,1,5.69
CUST00851,1,29,Postpaid,iOS,0,19.93,1,9.27
CUST00852,1,28,Prepaid,Android,1,62.99,0,0.75
CUST00853,1,43,Prepaid,Android,1,45.47,1,16.5
CUST00854,1,45,Prepaid,Android,1,44.25,1,0.33
CUST00855,1,29,Postpaid,Android,0,55.1,2,15.6
CUST00856,1,27,Prepaid,iOS,1,31.5,0,0.22
CUST00857,1,37,Postpaid,Android,1,54.31,2,1.33
CUST00858,1,29,Young,Android,1,34.35,1,12.89
CUST00859,1,39,Prepaid,Android,1,17.88,1,15.74
CUST00860,1,35,Postpaid,iOS,1,25.03,1,32.26
CUST00861,1,21,Prepaid,Android,1,48.51,0,0.98
CUST00862,1,46,Family,Android,1,25.82,1,5.98
CUST00863,1,48,Family,iOS,0,64.15,1,0.64
CUST00864,1,29,Postpaid,Android,1,57.84,1,1.36
CUST00865,1,30,Postpaid,iOS,0,60.0,0,1.53
CUST00866,1,36,Prepaid,Android,1,41.87,0,0.52
CUST00867,1,36,Postpaid,iOS,1,43.87,0,17.88
CUST00868,1,39,Family,Android,1,22.09,0,1.08
CUST00869,1,50,Postpaid,Android,1,54.94,2,7.94
CUST00870,1,32,Postpaid,iOS,1,45.7,2,7.86
CUST00871,1,27,Postpaid,Android,1,48.51,1,1.77
CUST00872,1,22,Postpaid,Android,0,65.32,1,51.56
CUST00873,1,28,Prepaid,Android,0,30.91,0,3.41
CUST00874,1,33,Postpaid,iOS,0,38.11,2,18.84
CUST00875,1,48,Postpaid,Android,1,44.9,1,23.7
CUST00876,1,29,Postpaid,Unknown,1,25.97,1,23.81
CUST00877,1,35,Prepaid,Unknown,1,37.19,0,11.18
CUST00878,1,33,Postpaid,iOS,1,47.39,0,2.34
CUST00879,1,43,Prepaid,Android,1,35.12,1,1.03
CUST00880,1,54,Prepaid,Android,1,59.63,2,6.75
CUST00881,1,29,Prepaid,iOS,0,17.34,1,3.57
CUST00882,1,30,Family,Android,1,56.84,1,14.22
CUST00883,1,42,Family,Android,1,49.92,0,10.93
CUST00884,1,39,Family,Android,1,31.47,1,2.59
CUST00885,1,48,Postpaid,Android,1,26.13,4,0.14
CUST00886,1,38,Postpaid,Android,0,8.8,1,2.17
CUST00887,1,31,Postpaid,Android,1,28.07,0,6.7
CUST00888,1,38,Young,iOS,0,55.71,2,0.66
CUST00889,1,42,Family,Android,1,39.16,0,8.59
CUST00890,1,40,Young,Android,1,57.44,0,8.91
CUST00891,1,38,Postpaid,Android,0,30.7,0,1.48
CUST00892,1,42,Family,Android,1,50.61,1,7.26
CUST00893,1,43,Postpaid,Android,1,29.24,1,7.47
CUST00894,1,45,Postpaid,iOS,1,25.52,0,5.2
CUST00895,1,39,Postpaid,Unknown,1,38.39,1,24.5
CUST00896,1,32,Postpaid,Android,0,30.03,0,0.92
CUST00897,1,35,Prepaid,Android,0,16.86,3,4.18
CUST00898,1,43,Postpaid,Android,0,37.27,1,17.16
CUST00899,1,27,Postpaid,Unknown,1,41.6,1,3.91
CUST00900,1,36,Prepaid,iOS,1,59.03,1,4.42
CUST00901,1,30,Young,iOS,1,54.05,0,8.83
CUST00902,1,34,Prepaid,Android,0,58.3,0,8.76
